"model","FH","MAE","MAPE","RMSE"
"VMD_SSA-STACK","1-steps",0.221633362415291,0.043306742116622,0.31147338713035
"knn","1-steps",0.275324873718511,0.0535461411442044,0.389910046078735
"pls","1-steps",0.229954665020046,0.0442450025316837,0.321147992784911
"ridge","1-steps",0.232162884431248,0.0447888482949686,0.323794530475373
"svmLinear2","1-steps",0.241033065554118,0.0465661098596172,0.331701168294971
