"model","FH","MAE","MAPE","RMSE"
"STACK","1-steps",0.480449121386286,0.0683843624200542,0.626210861340267
"knn","1-steps",0.496272839263911,0.070089489336126,0.648961390627496
"pls","1-steps",0.468406388838178,0.066695298934467,0.605675787762619
"ridge","1-steps",0.46841737021741,0.0666904566389403,0.605300240306909
"svmLinear2","1-steps",0.466317337925623,0.0666272984568033,0.603492391165628
