"model","FH","MAE","MAPE","RMSE"
"SSA-STACK","1-steps",0.224679214519168,0.0329135676037927,0.297833217081567
"knn","1-steps",0.277121457148421,0.040495479218852,0.36038624550774
"pls","1-steps",0.27672202563007,0.0404198722458429,0.359767904158805
"ridge","1-steps",0.228911119469638,0.0335967202466773,0.304723372680748
"svmLinear2","1-steps",0.238402102892048,0.035457003018144,0.317106626611599
