"model","FH","MAE","MAPE","RMSE"
"SSA-STACK","1-steps",0.275908466653218,0.0528284840983637,0.373978879583243
"knn","1-steps",0.378715212975484,0.0712770763153371,0.519593552535107
"pls","1-steps",0.328376504721481,0.062282223487449,0.444180894195082
"ridge","1-steps",0.272458265348669,0.0558848809094089,0.371314275052068
"svmLinear2","1-steps",0.279747310455971,0.0576020167563911,0.380012738875474
