"model","FH","MAE","MAPE","RMSE"
"STACK","1-steps",0.379897702118707,0.0559204812262075,0.493864951523198
"knn","1-steps",0.390999553934822,0.0575021297726488,0.504481845646416
"pls","1-steps",0.377047591538426,0.0557426876248269,0.492177041100903
"ridge","1-steps",0.377255835032107,0.0557765759063223,0.492135538899987
"svmLinear2","1-steps",0.378068094052369,0.0559621061442826,0.493624435596251
