y_hat
6.241428375244141
6.039905548095703
6.456377029418945
6.314364910125732
6.131709098815918
6.37242317199707
6.400010585784912
5.982841968536377
5.874955654144287
5.618564605712891
5.417884826660156
5.787952899932861
6.39012336730957
6.584358215332031
5.947451591491699
5.629619121551514
5.45341682434082
5.658658981323242
6.558087348937988
6.840855598449707
6.875753402709961
7.001701354980469
6.814149379730225
7.30645751953125
6.675228118896484
6.412603378295898
6.9468913078308105
5.686643123626709
5.646787643432617
5.4328508377075195
5.080261707305908
7.298805236816406
7.859861850738525
7.664748191833496
7.792052268981934
8.071975708007812
8.021750450134277
8.09240436553955
6.694032669067383
6.767657279968262
6.951647758483887
6.681897163391113
6.684446811676025
6.368657112121582
6.358581066131592
5.762864589691162
5.634872913360596
6.000290393829346
5.339439868927002
5.274823188781738
5.675838470458984
5.0363664627075195
5.558497905731201
6.353960990905762
6.324193954467773
6.6662917137146
6.476119041442871
7.336940765380859
7.612648010253906
7.334610462188721
7.582704544067383
7.313140392303467
7.388796329498291
7.370570659637451
7.857844352722168
6.827651023864746
7.839743137359619
7.303833961486816
7.708616256713867
7.123520851135254
6.750792503356934
7.574933052062988
8.006562232971191
7.131643295288086
8.23473072052002
7.121489524841309
7.411952972412109
7.04932975769043
7.067059516906738
6.996334075927734
6.7604594230651855
6.003488063812256
6.51555871963501
6.923781394958496
6.599517822265625
7.568421840667725
7.06519889831543
7.813190460205078
7.275332450866699
7.950251579284668
7.313845634460449
7.886928558349609
7.79986047744751
8.385918617248535
8.78372859954834
8.690329551696777
8.248291969299316
8.969488143920898
8.688727378845215
8.364252090454102
8.569178581237793
8.286275863647461
8.091979026794434
7.903742790222168
7.654786586761475
8.08598804473877
8.24219799041748
7.618862152099609
7.834609031677246
7.854246139526367
8.166638374328613
8.548243522644043
7.804696083068848
7.714593887329102
7.080986499786377
7.5103559494018555
7.620926856994629
7.4604172706604
7.038566589355469
7.284839630126953
8.410079002380371
8.280576705932617
8.220812797546387
8.813103675842285
9.122542381286621
8.909782409667969
9.158808708190918
8.971863746643066
8.590067863464355
8.554644584655762
8.153918266296387
7.9453206062316895
8.210404396057129
8.204144477844238
7.7154436111450195
7.772850513458252
7.538601875305176
7.352557182312012
7.3090643882751465
7.218536376953125
7.75941801071167
7.692440986633301
7.626665115356445
7.953537940979004
8.230240821838379
8.245057106018066
8.810639381408691
8.859182357788086
8.50661849975586
7.965933799743652
7.719156265258789
7.7433061599731445
7.612669467926025
7.411234378814697
7.5490641593933105
7.472404479980469
7.704980850219727
8.10883617401123
8.53528881072998
8.490174293518066
8.841757774353027
8.656705856323242
8.834796905517578
8.452347755432129
8.449606895446777
8.736482620239258
8.511276245117188
8.099416732788086
8.630143165588379
8.648844718933105
8.641615867614746
8.717704772949219
8.365824699401855
8.972972869873047
9.683966636657715
9.41826343536377
9.51417350769043
9.268630027770996
9.1359224319458
8.557985305786133
7.740537643432617
8.265183448791504
8.153178215026855
8.741464614868164
8.586262702941895
8.792746543884277
8.5802640914917
8.219464302062988
8.18543529510498
7.699098587036133
7.5635600090026855
